Customeraccount;ax;Archived;KeyAccountCode;DeliveryAddress;DeliveryAddress2;KeyAccount;Name;Search name;ZIPCODE;CITY;COUNTRYREGIONID;STREET;Telephone;Extension;CURRENCY;Customer group;Invoice account;Created date and time;Created by;VAT number;Country region;AccessRights;GroupID
04012;Yes;;;;;Yes;Avivets Group Ltd;Avivets Group Ltd;WA16 0RT;High Legh, Cheshire;UK;Tishon House, Warrington Road;;;GBP;003;;2017-03-17 13:53:11;Bea.DeGe;GB255907971;UK;UK;59,69
04012_LE12 7NJ;Yes;;;;;No;Avivets Group Ltd;Avivets Group Ltd;LE12 7NJ;Loughborough, Leicestershire;UK;250 Seagrave RoadSileby;;;GBP;003;;2017-03-17 13:53:11;Bea.DeGe;GB255907971;UK;UK;59,69
04012_LL21 0ET;Yes;;;;;No;Avivets Group Ltd;Avivets Group Ltd;LL21 0ET;Cynwyd, Corwen, Denbighsh.;UK;Blaen Gwnodl Isaf;;;GBP;003;;2017-03-17 13:53:11;Bea.DeGe;GB255907971;UK;UK;59,69
04013;Yes;;;;;Yes;Herren Dr. Klaus-Ulrich Mehrens, Dr. Harry Loock, Herr Onno Sjuts (Hausapotheke);Mehrens, Loock, Sjuts (Hausapotheke) B+S;26446;Friedeburg;DEU;Friedeburger Haupstr. 63;;;EUR;003;;2017-03-20 08:20:38;Hilde.Ku;;DEU;DEU;53,69
04014;Yes;;;;;Yes;Selecció Batallé;Selecció Batallé;17421;RIUDARENES (GIRONA);ESP;AV SEGADORS S/N;+34 972856050;;EUR;003;;2017-03-21 09:05:49;Wim.Vanb;ESA17475203;ESP;ESP;56,69
04015;Yes;;;04016;04016;Yes;Rosehill Agricultural Trading Company;Rosehill Agricultural Trading Company B;SY13 2AT;Whitchurch;UK;Oak LodgePainters LaneFauls GreenFauls;;;GBP;003;;2017-03-21 15:10:02;Colin.Su;GB319391251;UK;UK;59,69
04016;Yes;;04015;;;No;Rosehill Agricultural Trading Company;Rosehill Agricultural Trading Company S;SY13 2AN;WHITCHURCH;UK;Unit A1, Sandford industrial parkShropshire;;;GBP;003;04015;2017-03-21 15:19:35;Colin.Su;;UK;UK;59,69
04017;Yes;;;;;Yes;TGP Thomas Warmann & Berit Warmann, Nicolai Behrends (Rinder); Warmann, Behrends (Rinder);27624;Geestland;DEU;Raiffeisenstrasse 55;0049 /(0) 47456101;;EUR;003;;2017-03-22 09:26:14;Wim.Vanb;;DEU;DEU;53,69
04018;Yes;;;;;Yes;TGP Thomas Warmann & Berit Warmann, Nicolai Behrends (Kleintiere);Warmann Behrends (Kleintiere);27624;Geestland;DEU;Raiffeisenstrasse 55;0049 /(0) 47456101;;EUR;003;;2017-03-22 09:33:21;Wim.Vanb;;DEU;DEU;53,69
04019;Yes;;;;;Yes;Tierarztpraxis Christian Müller;Tierarztpraxis Christian Müller B + S;96269;Grossheirath;DEU;Rothweg 22;;;EUR;003;;2017-03-22 10:14:43;Liesbeth;;DEU;DEU;53,69
04020;Yes;;;;;Yes;Herrn Bernhard Koch;Herrn Bernhard Koch  B + S;57392;Schmallenberg;DEU;Gellinghausen 14;;;EUR;003;;2017-03-22 11:00:29;Hilde.Ku;;DEU;DEU;53,69
04021;Yes;;;;;Yes;Herr Michael Kruska;Herr Michael Kruska B + S;27412;Hepstedt;DEU;Auf der Hanfstelle 2;;;EUR;003;;2017-03-27 10:40:42;Hilde.Ku;;DEU;DEU;53,69
04022;Yes;;;;;Yes;Dr. Julian Bartels;Julian Bartels;94234;Viechtach;DEU;Schlatzendorf 17A;+49 (9942) 3107;;EUR;003;;2017-03-28 09:17:13;Wim.Vanb;;DEU;DEU;53,69
04023;Yes;;;;;Yes;Abgabe Papsthard u. Fisch;Abgabe Papsthard u. Fisch B + S;85461;Bockhorn;DEU;Maierklopfen 39;;;EUR;003;;2017-03-29 09:13:04;Liesbeth;;DEU;DEU;53,69
04024;Yes;;;;;Yes;Vilatca NV;Vilatca NV B + S;2440;Geel;BEL;Kalverstraat 1;;;EUR;003;;2017-03-30 12:16:45;Colin.Su;BE0434724801;BEL;BEL;54,69
04024_2250;Yes;;;;;No;Vilatca NV;Vilatca NV B + S;2250;Olen;BEL;Hoogbuul 41;;;EUR;003;;2017-03-30 12:16:45;Colin.Su;BE0434724801;BEL;BEL;54,69
04025;Yes;;;;;Yes;Dr. Christa Greiner;Christa Greiner;83714;Miesbach;DEU;Wallenburgerstr. 16;+49 (175) 3632332;;EUR;003;;2017-03-31 11:34:20;Wim.Vanb;;DEU;DEU;53,69
04027;Yes;;02071;;;No;Poultry Health Services (Via Westpoint);Poultry H S Leominster Via Westpoint S;HR6 0LX;Leominster;UK;FAO Stacey Barker - Unit 1A Burnside Court  Brunel RoadLeominster Enterprise Park;;;GBP;003;02071;2017-04-03 12:13:27;Hilde.Ku;;UK;UK;59,69
04028;Yes;;;;;Yes;Yüksel Gündogan TAP;Yüksel Gündogan TAP;74545;Michelfeld;DEU;Kirchstr. 1;+49 (791) 59919;;EUR;003;;2017-04-04 07:45:46;Wim.Vanb;;DEU;DEU;53,69
04029;Yes;;;;;Yes;DVM Manfred Kiehr;DVM Manfred Kiehr;17291;Prenzlau;DEU;Neustadt 47;+49 (171) 6422165;;EUR;003;;2017-04-04 11:28:55;Wim.Vanb;;DEU;DEU;53,69
04031;Yes;;;;;Yes;Ars Alendi S.A.;Ars Alendi S.A. B+S;22280;Gurrea de Gallego (Huesca);ESP;A-23 km. 328;;;EUR;003;;2017-04-06 06:17:21;Colin.Su;ESA22271209;ESP;ESP;56,69
04032;Yes;;;;;Yes;SCP Veterinaire Des Viaducs;SCP Veterinaire Des Viaducs;68210;Dannemarie;FRA;4, Place de l'Hôtel de Ville;;;EUR;003;;2017-04-06 07:38:41;Wim.Vanb;FR74380116475;FRA;FRA;50,69
04033;Yes;;;;;Yes;TAPESA;TAPESA;50190;Zaragoza;ESP;Ctra Aeropuerto, km 4.300;;;EUR;003;;2017-04-07 07:05:50;Wim.Vanb;ESA50014448;ESP;ESP;56,69
04034;Yes;;;;;Yes;Dr. Rudolf Lüdemann;Rudolf Lüdemann;27299;Langwedel OT. Daverden;DEU;Neddendörp 12;0049 4232 / 1881;;EUR;003;;2017-04-07 09:02:48;Wim.Vanb;;DEU;DEU;53,69
04035;Yes;;;;;Yes;Dr. Rudolf Lüdemann & Dr. Anna Pahlmann;Lüdemann &  Pahlmann;04895;Kölsa;DEU;Birkenweg 1;;;EUR;003;;2017-04-07 09:13:39;Wim.Vanb;;DEU;DEU;53,69
04036;Yes;;;;;Yes;TAP Doreen Friedrich;Doreen Friedrich;07774;Frauenprießnitz;DEU;Gartenstraße 7;+49 36421 /23240;;EUR;003;;2017-04-07 10:29:06;Wim.Vanb;;DEU;DEU;53,69
04037;Yes;;;;;Yes;Eurovet Srl;Eurovet Srl;52044;Cortona (AR);ITA;Frazione Montecchio 85/A;;;EUR;003;;2017-04-10 07:23:10;Bea.DeGe;IT01383720511;ITA;ITA;52,69
04038;Yes;;;;;Yes;R2 Agro A/S;R2 Agro A/S B+S;8722;Hedensted;DNK;Minnersvej 1-25;;;EUR;003;;2017-04-10 12:27:42;Colin.Su;DK13633398;DNK;DNK;57,69
04038_8722;Yes;;;;;No;R2 Agro A/S;R2 Agro A/S B+S;8722;Hedensted;DNK;Odinsvej 21;;;EUR;003;;2017-04-10 12:27:42;Colin.Su;DK13633398;DNK;DNK;57,69
04039;Yes;;;;;Yes;TAP Dr. Rolf Völker;Rolf Völker;21726;Oldendorf;DEU;Am Weißenmoor 22;+49 (4144) 610011;;EUR;003;;2017-04-11 09:33:05;Wim.Vanb;;DEU;DEU;53,69
04040;Yes;;;;;Yes;Clinique Vétérinaire Animéa;Clinique Vétérinaire Animéa B +S;85000;La Roche Sur Yon;FRA;Site Des Grands AnimauxLa Caillette;;;EUR;003;;2017-04-12 07:28:08;Hilde.Ku;FR14802021253;FRA;FRA;50,69
04044;Yes;;01451;;;No;Vall Companys  S.A. (Via Cegeco);Vall Companys  Lleida (Via Cegeco S;25191;Lleida;ESP;Pol. Ind. "EL SEGRE" Par 604;;;EUR;003;01451;2017-04-19 11:55:16;Hilde.Ku;ESA25007550;ESP;ESP;56,69
04045;Yes;;;04120,04248;04120,04248;Yes;Provet AG;Provet AG     B + S;3421;Lyssach;CHE;Gewerbestrasse 1;;;EUR;003;;2017-04-24 12:32:42;Liesbeth;CHE116269034;CHE;CHE;60,69
04045_1522;Yes;;;04120,04248;04120,04248;No;Provet AG;Provet AG     B + S;1522;Lucens;CHE;Zone Industrielle 4 - CP 54;;;EUR;003;;2017-04-24 12:32:42;Liesbeth;CHE116269034;CHE;CHE;60,69
04045_4303;Yes;;;04120,04248;04120,04248;No;Provet AG;Provet AG     B + S;4303;Kaiseraugst AG;CHE;Rinaustrasse 380;;;EUR;003;;2017-04-24 12:32:42;Liesbeth;CHE116269034;CHE;CHE;60,69
04045_5623;Yes;;;04120,04248;04120,04248;No;Provet AG;Provet AG     B + S;5623;Boswil;CHE;Oberdorfstrasse 43;;;EUR;003;;2017-04-24 12:32:42;Liesbeth;CHE116269034;CHE;CHE;60,69
04045_6020;Yes;;;04120,04248;04120,04248;No;Provet AG;Provet AG     B + S;6020;Emmenbrücke;CHE;Bahnhofstrasse 19;;;EUR;003;;2017-04-24 12:32:42;Liesbeth;CHE116269034;CHE;CHE;60,69
04045_CH-4303;Yes;;;04120,04248;04120,04248;No;Provet AG;Provet AG     B + S;CH-4303;Kaiseraugst;CHE;Rinaustrasse 380;;;EUR;003;;2017-04-24 12:32:42;Liesbeth;CHE116269034;CHE;CHE;60,69
04046;Yes;;;;;Yes;Stony Lane Laboratories Ltd;Stony Lane Laboratories Ltd B + S;NR17 1AD;Attleborough, Norfolk;UK;1 Crows Hall Lane;;;GBP;003;;2017-04-24 13:29:32;Bea.DeGe;GB266406594;UK;UK;59,69
04047;Yes;;;;;Yes;Tierarztpraxis Q-Feeling GmbH;Tierarztpraxis Q-Feeling GmbH B+S;16766;Kremmen;DEU;Gross Ziethener Weg 3;;;EUR;003;;2017-04-25 08:41:44;Ludmyla.;;DEU;DEU;53,69
04048;Yes;;;;;Yes;DVM Günter Stegemann;DVM Günter Stegemann B + S;17328;Penkun/OT Wollin;DEU;Kirchgasse 1;;;EUR;003;;2017-04-26 08:08:56;Colin.Su;;DEU;DEU;53,69
04049;Yes;;;;;Yes;Frau Antje Berndt;Frau Antje Berndt B + S;19339;Plattenburg;DEU;Zichtow Nr. 18;;;EUR;003;;2017-04-27 11:19:18;Hilde.Ku;;DEU;DEU;53,69
04050;Yes;;;;;Yes;Janssens Thierry;Janssens Thierry;9880;Aalter;BEL;Rozestraatje 2;;;EUR;003;;2017-05-03 05:54:44;Bea.DeGe;BE0648343941;BEL;BEL;54,69
04051;Yes;;;;;Yes;Dr. med. vet. Roland Schneider;Dr. med. vet. Roland Schneider B + S;01616;Strehla;DEU;Am Wasserturm 29;;;EUR;003;;2017-05-03 08:55:03;Hilde.Ku;;DEU;DEU;53,69
04052;Yes;;;;;Yes;Mangimificio Magini Snc;Mangimificio Magini Snc;52044;Cortona (AR);ITA;Loc. Ossaia 37;;;EUR;003;;2017-05-04 07:44:05;Bea.DeGe;IT01057870519;ITA;ITA;52,69
04053;Yes;;;;;Yes;Tierarztpraxis Dr. Arndt Mauke Inhaber Andreas Mauke;Tierarztpraxis Dr. Arndt Mauke B + S;19309;Lenzen;DEU;Friedrich-Ludwig-Jahnstr. 41;;;EUR;003;;2017-05-05 07:59:48;Ludmyla.;;DEU;DEU;53,69
04054;Yes;;;;;Yes;Dr. Jochen Schneider;Dr. Jochen Schneider B + S;08626;Adorf;DEU;Am Alten Acker 21;;;EUR;003;;2017-05-05 07:58:10;Hilde.Ku;;DEU;DEU;53,69
04055;Yes;1;;;;Yes;Kraftfutter Meyer DO NOT USE;Kraftfutter Meyer DO NOT USE;27239;Twistringen;DEU;Am Bahnhof 74;;;EUR;003;;2017-05-05 08:31:28;Hilde.Ku;DE116631801;DEU;DEU;53,69
04056;Yes;;;;;Yes;TAP Michael Eberhart;TAP Michael Eberhart;36142;Tann/Wendershausen;DEU;Dorfstraße 5/7;+49 (6682) 373;;EUR;003;;2017-05-05 12:24:23;Wim.Vanb;;DEU;DEU;53,69
04058;Yes;;;;;Yes;Dr. Charlotte Waiblinger;Dr. Charlotte Waiblinger B+S;72401;Haigerloch;DEU;Theresienstr. 11;;;EUR;003;;2017-05-08 06:55:45;Colin.Su;;DEU;DEU;53,69
04059;Yes;;;;;Yes;Apothekengesellschaft Dirk Botzenhard;Dirk Botzenhard;46535;Dinslaken;DEU;Rotbachstr. 7;+49 (175) 2249080;;EUR;003;;2017-05-09 10:09:35;Wim.Vanb;;DEU;DEU;53,69
04060;Yes;;;;;Yes;Großtierpraxis Artländer Hof;Großtierpraxis Artländer Hof B + S;49635;Badbergen;DEU;Burenstroaten 3;0049 5433 913900;;EUR;003;;2017-05-10 07:44:37;Hilde.Ku;DE258252554;DEU;DEU;53,69
04061;Yes;;;;;Yes;Tromelin Nutrition SA;Tromelin Nutrition SA B + S;29400;Plounéventer;FRA;6 rue de Mézarnou;;;EUR;003;;2017-05-11 09:42:49;Colin.Su;FR15635420326;FRA;FRA;50,69
04063;Yes;;;;;Yes;TAGP Dr. Konrad Meier & Dr. Johann Schneemeier;Konrad Meier, Schneemeier;86633;Neuburg an der Donau;DEU;Spitalplatz C 195;+49 8431 8410;;EUR;003;;2017-05-12 07:43:59;Wim.Vanb;;DEU;DEU;53,69
04064;Yes;;;;;Yes;Dr. Annegret Wagner;Dr. Annegret Wagner B+S;83122;Samerberg;DEU;Samerstr. 53;;;EUR;003;;2017-05-15 06:48:04;Ludmyla.;;DEU;DEU;53,69
04065;Yes;;;;;Yes;Dres. Stefan u. Birgit Scholz GbR;Scholz GbR;91541; Rothenburg ob der Tauber;DEU;Dr.-Bühler-Str. 19;;;EUR;003;;2017-05-15 11:23:10;Wim.Vanb;;DEU;DEU;53,69
04066;Yes;;01448;;;No;ECWRM Van der Helm (Via Provimi GMS);ECWRM Van der Helm (Via Provimi GMS) S;4782 SC;Moerdijk;NLD;Orionweg 6-8;;;EUR;003;01448;2017-05-16 07:38:23;Colin.Su;;NLD;NLD;55,69
04067;Yes;;00777;;;No;Markus Hahn;Markus Hahn;74572; Blaufelden;DEU;Simmetshausen 4;;;EUR;003;00777;2017-05-16 12:36:17;Wim.Vanb;;DEU;DEU;53,69
04068;Yes;;;;;Yes;Tierarztpraxis Eric Falk;Eric Falk;95100;Selb;DEU;Poststr. 3;+49 (9287) 88 98 00;;EUR;003;;2017-05-17 08:49:25;Wim.Vanb;;DEU;DEU;53,69
04069;Yes;;;;;Yes;Dr. Sabine Arnold;Sabine Arnold;38855;Wernigerode;DEU;Johannishöfer Weg 2;+49 3943 47733;;EUR;003;;2017-05-17 11:43:44;Wim.Vanb;;DEU;DEU;53,69
04070;Yes;;;;;Yes;Explotacions Artigas SLU;Explotacions Artigas SLU   B + S;17834;Camós (Girona);ESP;Mas Ginabreda, Carretera de Camós s/n,;;;EUR;003;;2017-05-18 08:31:01;Ludmyla.;B17912635;ESP;ESP;56,69
04071;Yes;;;;;Yes;Tierarzt Thomas Seifert;Thomas Seifert;09526;Olbernhau OT Dörnthal;DEU;Freiberger Str. 526 A;0049 37360 699345;;EUR;003;;2017-05-19 07:53:56;Wim.Vanb;;DEU;DEU;53,69
04072;Yes;;;;;Yes;Dres. J. Brunke, M. Murzik, K. Deden, K. Thies (Praxis);Dres. J. Brunke, M.;27404;Heeslingen;DEU;Staderstrasse 5;;;EUR;003;;2017-05-19 14:14:08;Wim.Vanb;;DEU;DEU;53,69
04073;Yes;;;;;Yes;La Gironina SCCL;La Gironina SCCL B+S;17190;Salt (Girona);ESP;Paratge El Sitjà s/n;;;EUR;003;;2017-05-19 13:08:42;Ludmyla.;ES F17083924;ESP;ESP;56,69
04074;Yes;;;;;Yes;Explotaciones Avicola J.L. Redondo S.A.;Explotaciones Avicola J.L. Redondo B + S;45290;Pantoja;ESP;Crtra. De Cobeja, KM 1;;;EUR;003;;2017-05-22 07:05:41;Colin.Su;ESA45050127;ESP;ESP;56,69
04075;Yes;;;;;Yes;Dr. Hans-Joachim Spitter;Hans-Joachim Spitter;85368;Moosburg;DEU;Anton-Nagel-Str. 8;+49 8761 /9596;;EUR;003;;2017-05-22 12:05:35;Wim.Vanb;;DEU;DEU;53,69
04077;Yes;;;;;Yes;Valeska Roos;Valeska Roos B+S;96152;Burghaslach;DEU;Niederndorf 45,;;;EUR;003;;2017-05-24 10:27:34;Ludmyla.;;DEU;DEU;53,69
04078;Yes;;;;;Yes;TA Peter Dresel;TA Peter Dresel B + S;96114;Hirschaid;DEU;Amlingstadterstrasse 13;;;EUR;003;;2017-05-26 10:29:47;Liesbeth;;DEU;DEU;53,69
04079;Yes;;01156;;;No;Poolfoot Ltd(Smith) via Farm Mix;Poolfoot Ltd(Smith) via Farm Mix S;FY6 8LF;Poulton le Fylde, Lancashire;UK;Todderstaffe Hall Farm,Fairfield Rd, Singleton;;;GBP;003;01156;2017-05-30 10:15:49;Bea.DeGe;;UK;UK;59,69
04080;Yes;;;;;Yes;Dr. Friedemann Büscher;Friedemann Büscher;31863;Coppenbrügge;DEU;An der Schachtebeeke 6;+49 (0) 5156 8585;;EUR;003;;2017-05-31 07:24:04;Wim.Vanb;DE174889063;DEU;DEU;53,69
04081;Yes;;;04082;04082;Yes;Gilmac Srl;Gilmac Srl B;97015;Modica (RG);ITA;C/A da Fargione 7;;;EUR;003;;2017-05-31 07:40:45;Colin.Su;IT01194710883;ITA;ITA;52,69
04082;Yes;;04081;;;No;Gilmac Srl;Gilmac Srl S;97015;Modica (RG);ITA;C/da Minciucci SS 115 Km 347,5;;;EUR;003;04081;2017-05-31 08:05:27;Colin.Su;;ITA;ITA;52,69
04083;Yes;;;;;Yes;INNOV AD NV/SA;INNOV AD NV/SA;2910;Essen;BEL;Postbaan 69;;;EUR;003;;2017-06-01 12:20:48;Bea.DeGe;BE0831523491;BEL;BEL;54,69
04084;Yes;;;;;Yes;Secadero Y Semillas La Sagra S.L.U.;Secadero Y Semillas La Sagra B+S;45220;Yeles - Toledo;ESP;Ctra. Serranillos s/n - Apdo. 15;;;EUR;003;;2017-06-02 08:43:41;Liesbeth;ESB45331758;ESP;ESP;56,69
04086;Yes;;;;;Yes;VET'ALLIANCE Hauts de France;VET'ALLIANCE Hauts de France B + S;59270;Bailleul;FRA;Parc Activité de la Verte RueAllée des Roseaux;;;EUR;003;;2017-06-02 09:44:12;Colin.Su;FR96509233441;FRA;FRA;50,69
04087;Yes;;;;;Yes;Hern Dr. Ralf Eichmeier Frau Frauke Borchardt Hern Dr. Patric Meyer;Hern Dr.Eichmeier@ Dr. Borchardt@ B+S;24977;Langballig - Unewatt;DEU;Unewatter Str. 5;;;EUR;003;;2017-06-02 11:57:26;Ludmyla.;;DEU;DEU;53,69
04088;Yes;;;;;Yes;Frau Dr. Antonia von Preyss;Frau Dr. Antonia von Preyss B + S;30169;Hannover;DEU;Hildesheimer Str. 78;;;EUR;003;;2017-06-02 11:57:11;Liesbeth;;DEU;DEU;53,69
04089;Yes;;;;;Yes;Dr. Andreas Nadler;Andreas Nadler;17235;Neustrelitz;DEU;Karbe-Wagner-Str. 2;0049 3981 489990;;EUR;003;;2017-06-02 12:03:34;Wim.Vanb;;DEU;DEU;53,69
04090;Yes;;;;;Yes;Dr. Titus Borau;Titus Borau;08141;Reinsdorf;DEU;Lößnitzer Str. 9;0049 375 44799620;;EUR;003;;2017-06-07 06:53:14;Wim.Vanb;;DEU;DEU;53,69
04091;Yes;;;;;Yes;Tierärztin Lydia Estraich;Lydia Estraich;74193;Schwaigern;DEU;Goethestr. 3;0049 7138 1612;;EUR;003;;2017-06-07 08:58:56;Wim.Vanb;;DEU;DEU;53,69
04092;Yes;;;;;Yes;Tierarztpraxis DVM H. Hänsch;Tierarztpraxis DVM H. Hänsch B + S;16247;Ziethen;DEU;Joachimsthaler Str. 8;0049 33364 417;;EUR;003;;2017-06-07 10:26:14;Hilde.Ku;;DEU;DEU;53,69
04093;Yes;;;;;Yes;Tierarztpraxis Dres. Lier und Huthmann;Dres. Lier und Huthmann B + S;29362;Hohne;DEU;am Knickbusch 15 a;0049 5083133;;EUR;003;;2017-06-07 11:47:50;Hilde.Ku;;DEU;DEU;53,69
04094;Yes;;;;;Yes;Dr. Alexander Baumann (Praxis);Dr. Alexander Baumann (Praxis) B +S;88069;Tettnang;DEU;Herisösch 40;0049 7542 5729;;EUR;003;;2017-06-08 10:34:15;Hilde.Ku;;DEU;DEU;53,69
04095;Yes;;;;;Yes;Dr. Alexander Baumann (Abgabe);Dr. Alexander Baumann (Abgabe) B + S;88069;Tettnang;DEU;Herisösch 40;0049 7542 7637;;EUR;003;;2017-06-08 10:40:34;Hilde.Ku;;DEU;DEU;53,69
04096;Yes;;;;;Yes;Dr. Lena Tietje;Lena Tietje;17291;Prenzlau /OT Seelübbe;DEU;Seelübber See 50;;;EUR;003;;2017-06-09 08:44:54;Wim.Vanb;;DEU;DEU;53,69
04097;Yes;;;;;Yes;TAP Frank Nordhaus;Frank Nordhaus;59514;Welver;DEU;Einecker Str. 13;;;EUR;003;;2017-06-12 11:35:22;Wim.Vanb;;DEU;DEU;53,69
04098;Yes;;;;;Yes;TAP im Elgerhaus;TAP im Elgerhaus B + S;34270;Schauenburg;DEU;Amters Hof 3;;;EUR;003;;2017-06-13 07:20:15;Liesbeth;DE298419634;DEU;DEU;53,69
04099;Yes;;;;;Yes;Tierarzt Dr. Burkhard Peter Kugel;Tierarzt Dr. Burkhard Peter Kugel  B +S;74722;Buchen;DEU;Am Roten Kreuz 11;0049 175 2639867;;EUR;003;;2017-06-13 09:57:03;Hilde.Ku;;DEU;DEU;53,69
04100;Yes;;;;;Yes;Tierarzt Stephan Greul;Stephan Greul;28876;Oyten;DEU;Hauptstraße 44;0049 4207 2557;;EUR;003;;2017-06-13 10:05:55;Wim.Vanb;;DEU;DEU;53,69
04101;Yes;;;;;Yes;Franz-Josef Koch;Franz-Josef Koch B+S;35396;Giessen;DEU;Holbeinring 16;;;EUR;003;;2017-06-13 10:14:28;Ludmyla.;;DEU;DEU;53,69
04102;Yes;;;;;Yes;Frau Kristin Heinecke und Herr Dr. Gerd Heinecke;Frau Kristin Heinecke und... B + S;21423;Drage;DEU;Mover Str. 5;;;EUR;003;;2017-06-14 07:03:06;Liesbeth;;DEU;DEU;53,69
04103;Yes;;;;;Yes;Henry Schein Animal Health;Henry Schein Animal Health B + S;DG2 0NU;Dumfries;UK;College MainsCollege Mains Road;;;GBP;003;;2017-06-14 07:59:07;Colin.Su;GB573778979;UK;UK;59,69
04103_DG1 3PH;Yes;;;;;No;Henry Schein Animal Health;Henry Schein Animal Health B + S;DG1 3PH;Heathhall, Dumfries, Dumfriesshire;UK;Unit 131 Dumfries Trading Est;;;GBP;003;;2017-06-14 07:59:07;Colin.Su;GB573778979;UK;UK;59,69
04104;Yes;;04107;;;No;Centaur Services Limited;Centaur Services Limited;BA7 7EU;Castle Cary, Somerset;UK;Centaur HouseTorbay Road;;;GBP;003;04107;2017-06-14 08:21:54;Wim.Vanb;GB736740226;UK;UK;59,69
04105;Yes;;;04106;04106;Yes;Industrial Ganadera de Artesa S.A.;Industrial Ganadera de Artesa S.A. B;25318;Puigverd d'Agramunt (Lleida);ESP;Masia Vicent Mas s/n;0034 973 25 10 97;;EUR;003;;2017-06-15 08:12:42;Hilde.Ku;A08730616;ESP;ESP;56,69
04106;Yes;;04105;;;No;Industrial Ganadera de Artesa S.A.;Industrial Ganadera de Artesa S.A. S;25221;Els Alamús (Lleida);ESP;PREMIER PIGS FEEDMILLCtra. LL-11 Km.3;0034 973 98 24 50;;EUR;003;04105;2017-06-15 08:22:57;Hilde.Ku;ESA08730616;ESP;ESP;56,69
04107;Yes;;;04104;04104;Yes;Centaur Services Limited;Centaur Services Ltd;BA7 7EU;Castle Cary, Somerset;UK;Centaur HouseTorbay Road;;;GBP;003;;2017-06-15 09:35:32;Wim.Vanb;GB736740226;UK;UK;59,69
04110;Yes;;;;;Yes;Frau Dr. Silke Wilms-Eilers, Herrn Rolf Wilms-Eilers, Frau Dr. Okka Gleumes und Herrn Dr. Thomas Gleumes;Frau Dr. Silke Wilms-Eilers, ... B + S;26215;Wielfelstede;DEU;Feldtange 18a;;;EUR;003;;2017-06-19 06:35:24;Liesbeth;DE226731391;DEU;DEU;53,69
04111;Yes;;;;;Yes;Hausapotheke Frau Dr. Silke Wilms-Eilers, Herrn Rolf Wilms-Eilers, Frau Dr. Okka Gleumes und Herrn Dr. Thomas Gleumes;Hausapotheke Frau Dr. Silke Wilms-Eilers;26215;Wielfelstede;DEU;Feldtange 18a;;;EUR;003;;2017-06-19 06:48:37;Liesbeth;DE226731391;DEU;DEU;53,69
04113;Yes;;;;;Yes;Landhandel J.Stöfen GmbH;Landhandel J.Stöfen;25764;Wesselburen;DEU;Bahnhofstraße 15;;;EUR;003;;2017-06-20 07:40:39;Wim.Vanb;;DEU;DEU;53,69
04114;Yes;;;04134,04519,04532,04562;04134,04519,04532,04562;Yes;Kingsgate Nutrition Ltd;Kingsgate Nutrition Ltd;S81 0UF;Worksop, Notts;UK;Osberton Grange, Osberton;;;GBP;003;;2017-06-20 10:23:38;Bea.DeGe;GB226195017;UK;UK;59,69
04114_ST20 0NB;Yes;;;04134,04519,04532,04562;04134,04519,04532,04562;No;Kingsgate Nutrition Ltd;Kingsgate Nutrition Ltd;ST20 0NB;Stafford;UK;Park LaneStaffordshire;;;GBP;003;;2017-06-20 10:23:38;Bea.DeGe;GB226195017;UK;UK;59,69
04115;Yes;;01835;;;No;Alpha Vet Allatgyogyaszati Kft. (Via EOOD) DO NOT USE;Alpha Vet Allatgyogyaszati Kft. (EOOD);8000;Szekesfehervar;HUN;Homoksor 7;;;EUR;003;01835;2017-06-21 06:36:14;Colin.Su;HU10303304;HUN;HUN;222,69
04115_4941 VX;Yes;;01835;;;No;Alpha Vet Allatgyogyaszati Kft. (Via EOOD) DO NOT USE;Alpha Vet Allatgyogyaszati Kft. (EOOD);4941 VX;Raamsdonksveer;NLD;Zalmweg 24;;;EUR;003;01835;2017-06-21 06:36:14;Colin.Su;HU10303304;NLD;NLD;55,69
04116;Yes;;;;;Yes;Dr. Norbert Böhmer;Dr. Norbert Böhmer B + S;27335;Asendorf;DEU;An der Calle 1;;;EUR;003;;2017-06-21 06:57:38;Liesbeth;;DEU;DEU;53,69
04117;Yes;;;;;Yes;TA Thomas Nacken;TA Thomas Nacken B + S;52134;Herzogenrath;DEU;Nordstr. 72;;;EUR;003;;2017-06-21 07:46:15;Liesbeth;;DEU;DEU;53,69
04118;Yes;;00995;;;No;Korbinian Huber(via WH Arzneimittel Vertriebs);Korbinian Huber WH Arzneimittel S;83620;Feldkirchen;DEU;Aschhofen 6;;;EUR;003;00995;2017-06-22 09:32:20;Bea.DeGe;;DEU;DEU;53,69
04119;Yes;;00995;;;No;Michael Widmann (via WH Arzneimittel Vertriebs);Michael Widmann via WH Arzneimittel S;85625;Baiern;DEU;Kleinesterndorf 7;;;EUR;003;00995;2017-06-22 09:38:11;Bea.DeGe;;DEU;DEU;53,69
04120;Yes;;04045;;;No;Protector SA;Protector SA;1522;Lucens;CHE;Zone Industrielle 4-CP 54;;;EUR;003;04045;2017-06-23 07:49:06;Wim.Vanb;;CHE;CHE;60,69
04121;Yes;;00558;;;No;DAP Vrielinck Joris BVBA;DAP Vrielinck Joris BVBA    S;8904;Boezinge-Ieper;BEL;Diksmuidseweg 492A;;;EUR;003;00558;2017-06-29 06:41:27;Bea.DeGe;;BEL;BEL;54,69
